season,date,away_team,away_point_spread,away_money_line,away_money_line
2021-22,11/1/21,CLE,5,180,180
2021-22,11/1/21,POR,-2,-125,-125
2021-22,11/1/21,SAS,2.5,120,120
2021-22,11/1/21,TOR,7.5,250,250
2021-22,11/1/21,WAS,5.5,175,175
2021-22,11/1/21,CHI,3,120,120
2021-22,11/1/21,DEN,2,115,115
2021-22,11/1/21,ORL,8.5,320,320
2021-22,11/1/21,OKC,12.5,550,550
2021-22,11/2/21,MIL,-4.5,-180,-180
2021-22,11/2/21,MIA,-2.5,-140,-140
2021-22,11/2/21,SAC,9.5,340,340
2021-22,11/2/21,ORL,10,375,375
2021-22,11/2/21,HOU,11,450,450
2021-22,11/3/21,POR,-5.5,-210,-210
2021-22,11/3/21,BOS,-7,-300,-300
2021-22,11/3/21,TOR,3.5,140,140
2021-22,11/3/21,CHI,2.5,120,120
2021-22,11/3/21,NYK,1,-105,-105
2021-22,11/3/21,ATL,4.5,165,165
2021-22,11/3/21,DEN,-1,-125,-125
2021-22,11/3/21,LAC,-2.5,-140,-140
2021-22,11/3/21,DAL,-2,-130,-130
2021-22,11/3/21,ORL,6,190,190
2021-22,11/3/21,CHO,6,200,200
2021-22,11/4/21,PHI,-4.5,-190,-190
2021-22,11/4/21,UTA,-1.5,-120,-120
2021-22,11/4/21,BOS,6.5,225,225
2021-22,11/4/21,HOU,11.5,500,500
2021-22,11/4/21,OKC,10.5,475,475
2021-22,11/5/21,SAS,-4,-170,-170
2021-22,11/5/21,BRK,-9.5,-500,-500
2021-22,11/5/21,MEM,2.5,120,120
2021-22,11/5/21,NYK,3.5,145,145
2021-22,11/5/21,CLE,6,195,195
2021-22,11/5/21,LAC,-2.5,-140,-140
2021-22,11/5/21,ORL,9.5,390,390
2021-22,11/5/21,CHO,2,115,115
2021-22,11/5/21,IND,6,180,180
2021-22,11/6/21,HOU,11.5,500,500
2021-22,11/6/21,UTA,0,-110,-110
2021-22,11/6/21,PHI,4,150,150
2021-22,11/6/21,BOS,3.5,140,140
2021-22,11/6/21,ATL,3,145,145
2021-22,11/6/21,LAL,5.5,180,180
2021-22,11/7/21,BRK,-3.5,-155,-155
2021-22,11/7/21,IND,2.5,120,120
2021-22,11/7/21,CLE,7.5,260,260
2021-22,11/7/21,UTA,-11,-700,-700
2021-22,11/7/21,MIL,-1,-115,-115
2021-22,11/7/21,SAS,-3.5,-165,-165
2021-22,11/7/21,HOU,13,650,650
2021-22,11/7/21,CHO,6,210,210
2021-22,11/8/21,NYK,-2,-125,-125
2021-22,11/8/21,BRK,0,100,100
2021-22,11/8/21,MIN,4.5,165,165
2021-22,11/8/21,ORL,9,330,330
2021-22,11/8/21,MIA,-1.5,-125,-125
2021-22,11/8/21,ATL,3.5,140,140
2021-22,11/8/21,PHX,-3.5,-155,-155
2021-22,11/8/21,CHO,2.5,115,115
2021-22,11/9/21,MIL,-6.5,-280,-280
2021-22,11/9/21,ATL,8.5,300,300
2021-22,11/9/21,POR,3,125,125
2021-22,11/10/21,WAS,-3.5,-160,-160
2021-22,11/10/21,BRK,-10,-500,-500
2021-22,11/10/21,TOR,3,145,145
2021-22,11/10/21,MIL,3.5,140,140
2021-22,11/10/21,DET,2.5,120,120
2021-22,11/10/21,CHO,4.5,170,170
2021-22,11/10/21,OKC,4,160,160
2021-22,11/10/21,DAL,3.5,145,145
2021-22,11/10/21,SAC,1,-105,-105
2021-22,11/10/21,POR,5,180,180
2021-22,11/10/21,IND,-3,-150,-150
2021-22,11/10/21,MIN,7.5,265,265
2021-22,11/10/21,MIA,-5.5,-220,-220
2021-22,11/11/21,TOR,4,155,155
2021-22,11/11/21,IND,10.5,425,425
2021-22,11/11/21,MIA,5.5,190,190
2021-22,11/12/21,NYK,-2.5,-135,-135
2021-22,11/12/21,DET,4.5,165,165
2021-22,11/12/21,MIL,5.5,175,175
2021-22,11/12/21,POR,-7,-300,-300
2021-22,11/12/21,BRK,-9.5,-430,-430
2021-22,11/12/21,PHX,-2,-135,-135
2021-22,11/12/21,SAC,-5,-200,-200
2021-22,11/12/21,DAL,-2.5,-145,-145
2021-22,11/12/21,ATL,3,140,140
2021-22,11/12/21,CHI,5.5,190,190
2021-22,11/12/21,MIN,0,105,105
2021-22,11/13/21,MIA,9,290,290
2021-22,11/13/21,WAS,-5,-210,-210
2021-22,11/13/21,PHI,4.5,160,160
2021-22,11/13/21,MEM,-3.5,-160,-160
2021-22,11/13/21,DET,7.5,280,280
2021-22,11/13/21,BOS,2,115,115
2021-22,11/13/21,MIN,7,235,235
2021-22,11/14/21,SAS,2,120,120
2021-22,11/14/21,MIL,2,110,110
2021-22,11/14/21,GSW,-5.5,-210,-210
2021-22,11/14/21,PHX,-8.5,-380,-380
2021-22,11/14/21,BRK,-9,-400,-400
2021-22,11/14/21,POR,6,210,210
2021-22,11/14/21,CHI,3.5,145,145
2021-22,11/15/21,ORL,4.5,150,150
2021-22,11/15/21,BOS,-4,-170,-170
2021-22,11/15/21,SAC,-4,-180,-180
2021-22,11/15/21,IND,3,130,130
2021-22,11/15/21,ORL,10.5,450,450
2021-22,11/15/21,HOU,11.5,525,525
2021-22,11/15/21,DEN,5.5,180,180
2021-22,11/15/21,PHX,-4,-170,-170
2021-22,11/15/21,MIA,-6.5,-265,-265
2021-22,11/15/21,TOR,3,130,130
2021-22,11/15/21,CHI,-2,-125,-125
2021-22,11/16/21,GSW,2.5,125,125
2021-22,11/16/21,PHI,11.5,450,450
2021-22,11/16/21,SAS,8,250,250
2021-22,11/17/21,IND,-6.5,-265,-265
2021-22,11/17/21,WAS,1,100,100
2021-22,11/17/21,ORL,6.5,235,235
2021-22,11/17/21,ORL,11.5,525,525
2021-22,11/17/21,CLE,9.5,450,450
2021-22,11/17/21,BOS,5,175,175
2021-22,11/17/21,LAL,9,350,350
2021-22,11/17/21,HOU,3,130,130
2021-22,11/17/21,SAC,2.5,125,125
2021-22,11/17/21,DAL,8,300,300
2021-22,11/17/21,CHI,3.5,140,140
2021-22,11/18/21,WAS,6.5,225,225
2021-22,11/18/21,GSW,-10,-500,-500
2021-22,11/18/21,SAS,2,110,110
2021-22,11/18/21,LAC,0,-110,-110
2021-22,11/18/21,PHI,7.5,265,265
2021-22,11/18/21,TOR,10,400,400
2021-22,11/19/21,IND,-1,-115,-115
2021-22,11/19/21,GSW,-1.5,-125,-125
2021-22,11/19/21,LAL,-1,-110,-110
2021-22,11/19/21,ORL,9.5,400,400
2021-22,11/19/21,OKC,12.5,650,650
2021-22,11/19/21,LAC,-4.5,-175,-175
2021-22,11/19/21,CHI,-3.5,-150,-150
2021-22,11/19/21,DAL,8.5,290,290
2021-22,11/19/21,TOR,3.5,145,145
2021-22,11/20/21,HOU,11,425,425
2021-22,11/20/21,ORL,7.5,260,260
2021-22,11/20/21,MIA,-2,-135,-135
2021-22,11/20/21,CHO,7.5,250,250
2021-22,11/20/21,OKC,9.5,375,375
2021-22,11/20/21,MEM,2.5,120,120
2021-22,11/20/21,ORL,12.5,575,575
2021-22,11/20/21,UTA,-7.5,-330,-330
2021-22,11/20/21,PHI,7.5,245,245
2021-22,11/21/21,DAL,5.5,185,185
2021-22,11/21/21,LAL,-7,-300,-300
2021-22,11/21/21,DEN,11,400,400
2021-22,11/21/21,NYK,5.5,180,180
2021-22,11/21/21,TOR,9,330,330
2021-22,11/22/21,BRK,-5.5,-220,-220
2021-22,11/22/21,CHO,4.5,160,160
2021-22,11/22/21,OKC,13.5,600,600
2021-22,11/22/21,HOU,12,500,500
2021-22,11/22/21,IND,1.5,105,105
2021-22,11/22/21,ORL,13,800,800
2021-22,11/22/21,MIN,-3.5,-155,-155
2021-22,11/22/21,PHX,-5.5,-210,-210
2021-22,11/22/21,MEM,11,400,400
2021-22,11/22/21,PHI,5,175,175
2021-22,11/23/21,MIA,-10.5,-600,-600
2021-22,11/23/21,LAL,4.5,165,165
2021-22,11/23/21,DEN,10,350,350
2021-22,11/23/21,DAL,2.5,130,130
2021-22,11/24/21,LAL,6.5,210,210
2021-22,11/24/21,PHX,-7,-300,-300
2021-22,11/24/21,CHO,-8,-340,-340
2021-22,11/24/21,BRK,1.5,105,105
2021-22,11/24/21,DET,15,900,900
2021-22,11/24/21,UTA,-14,-1200,-1200
2021-22,11/24/21,CHI,-9.5,-500,-500
2021-22,11/24/21,MIA,-1,-110,-110
2021-22,11/24/21,TOR,3.5,135,135
2021-22,11/24/21,WAS,-3.5,-165,-165
2021-22,11/24/21,ATL,-3.5,-165,-165
2021-22,11/24/21,POR,-3.5,-160,-160
2021-22,11/24/21,PHI,10,400,400
2021-22,11/26/21,DET,11.5,525,525
2021-22,11/26/21,MIN,2,110,110
2021-22,11/26/21,PHX,-4,-165,-165
2021-22,11/26/21,CHI,-9.5,-450,-450
2021-22,11/26/21,ATL,-1,-115,-115
2021-22,11/26/21,TOR,5,170,170
2021-22,11/26/21,WAS,-6,-275,-275
2021-22,11/26/21,BOS,-4.5,-180,-180
2021-22,11/26/21,ORL,13.5,650,650
2021-22,11/26/21,MIL,-6.5,-245,-245
2021-22,11/26/21,POR,6,200,200
2021-22,11/26/21,SAC,7.5,250,250
2021-22,11/27/21,MIN,7,220,220
2021-22,11/27/21,NYK,8,270,270
2021-22,11/27/21,PHX,1.5,110,110
2021-22,11/27/21,CHO,-5,-210,-210
2021-22,11/27/21,MIA,1,-105,-105
2021-22,11/27/21,ORL,10,375,375
2021-22,11/27/21,WAS,6.5,210,210
2021-22,11/27/21,ORL,12.5,650,650
2021-22,11/28/21,GSW,-2.5,-140,-140
2021-22,11/28/21,MIL,-2,-135,-135
2021-22,11/28/21,SAC,4,150,150
2021-22,11/28/21,BOS,-2,-125,-125
2021-22,11/28/21,DET,10.5,400,400
2021-22,11/29/21,ORL,14,750,750
2021-22,11/29/21,DEN,3,130,130
2021-22,11/29/21,OKC,2.5,120,120
2021-22,11/29/21,IND,4,150,150
2021-22,11/29/21,CHO,5.5,175,175
2021-22,11/29/21,CLE,6.5,220,220
2021-22,11/29/21,WAS,-3,-155,-155
2021-22,11/29/21,POR,7,240,240
2021-22,11/29/21,ORL,7,240,240
2021-22,11/30/21,MEM,3,130,130
2021-22,11/30/21,NYK,6,200,200
2021-22,11/30/21,LAL,0,-110,-110
2021-22,11/30/21,GSW,3,135,135
2021-22,11/30/21,DET,7.5,290,290
2021-22,12/1/21,MIN,3.5,150,150
2021-22,12/1/21,ATL,2,115,115
2021-22,12/1/21,DEN,-8,-340,-340
2021-22,12/1/21,PHI,3,135,135
2021-22,12/1/21,CLE,3,130,130
2021-22,12/1/21,DAL,-4,-170,-170
2021-22,12/1/21,HOU,2.5,115,115
2021-22,12/1/21,CHO,9,300,300
2021-22,12/1/21,SAC,6,205,205
2021-22,12/2/21,CHI,-2,-115,-115
2021-22,12/2/21,MIL,-1.5,-150,-150
2021-22,12/2/21,OKC,11.5,340,340
2021-22,12/2/21,DET,11.5,700,700
2021-22,12/2/21,SAS,5,195,195
2021-22,12/3/21,MIA,5.5,190,190
2021-22,12/3/21,CLE,3,130,130
2021-22,12/3/21,PHI,2.5,120,120
2021-22,12/3/21,MIN,9,340,340
2021-22,12/3/21,ORL,2.5,130,130
2021-22,12/3/21,ORL,7,250,250
2021-22,12/3/21,BOS,8,290,290
2021-22,12/3/21,PHX,7.5,250,250
2021-22,12/3/21,LAC,2.5,115,115
2021-22,12/4/21,DEN,2.5,120,120
2021-22,12/4/21,CHI,2.5,120,120
2021-22,12/4/21,MIA,6.5,220,220
2021-22,12/4/21,MEM,0,-110,-110
2021-22,12/4/21,SAS,9,330,330
2021-22,12/4/21,BOS,1,-105,-105
2021-22,12/4/21,LAC,-2,-125,-125
2021-22,12/5/21,UTA,-5,-200,-200
2021-22,12/5/21,WAS,1,100,100
2021-22,12/5/21,CHO,7.5,270,270
2021-22,12/5/21,ORL,-2.5,-145,-145
2021-22,12/6/21,PHI,-7.5,-300,-300
2021-22,12/6/21,OKC,3,135,135
2021-22,12/6/21,WAS,6,190,190
2021-22,12/6/21,MEM,5.5,185,185
2021-22,12/6/21,DEN,2,115,115
2021-22,12/6/21,ATL,2,110,110
2021-22,12/6/21,CLE,9,300,300
2021-22,12/6/21,SAS,7,250,250
2021-22,12/6/21,LAC,-5,-200,-200
2021-22,12/6/21,ORL,16,950,950
2021-22,12/7/21,BRK,-1.5,-125,-125
2021-22,12/7/21,NYK,-1.5,-125,-125
2021-22,12/7/21,BOS,2.5,-140,-140
2021-22,12/8/21,CHI,3.5,135,135
2021-22,12/8/21,PHI,-6.5,-275,-275
2021-22,12/8/21,WAS,-5.5,-225,-225
2021-22,12/8/21,NYK,4.5,155,155
2021-22,12/8/21,MIL,-6.5,-275,-275
2021-22,12/8/21,OKC,7.5,280,280
2021-22,12/8/21,DAL,1.5,105,105
2021-22,12/8/21,UTA,-6.5,-275,-275
2021-22,12/8/21,DEN,-2.5,-135,-135
2021-22,12/8/21,BRK,-3.5,-160,-160
2021-22,12/8/21,POR,14.5,750,750
2021-22,12/8/21,ORL,7.5,240,240
2021-22,12/8/21,BOS,-1.5,-115,-115
2021-22,12/9/21,UTA,-2.5,-140,-140
2021-22,12/9/21,LAL,-3.5,-160,-160
2021-22,12/9/21,DEN,2.5,115,115
2021-22,12/10/21,DAL,1.5,105,105
2021-22,12/10/21,SAC,1.5,-110,-110
2021-22,12/10/21,BRK,2.5,105,105
2021-22,12/10/21,NYK,1.5,105,105
2021-22,12/10/21,MIL,-9.5,-500,-500
2021-22,12/10/21,LAL,-4.5,-190,-190
2021-22,12/10/21,CLE,-1.5,-110,-110
2021-22,12/10/21,DET,6.5,220,220
2021-22,12/10/21,BOS,4.5,155,155
2021-22,12/11/21,ORL,8.5,290,290
2021-22,12/11/21,UTA,-5.5,-225,-225
2021-22,12/11/21,CHI,1.5,105,105
2021-22,12/11/21,HOU,8.5,300,300
2021-22,12/11/21,SAC,6.5,220,220
2021-22,12/11/21,GSW,-1.5,-120,-120
2021-22,12/11/21,DEN,-1.5,-125,-125
2021-22,12/12/21,MIL,-4.5,-190,-190
2021-22,12/12/21,BRK,-8.5,-375,-375
2021-22,12/12/21,ORL,2.5,115,115
2021-22,12/12/21,DAL,-4.5,-190,-190
2021-22,12/12/21,MIN,1.5,100,100
2021-22,12/12/21,ORL,10.5,400,400
2021-22,12/13/21,GSW,-3.5,-155,-155
2021-22,12/13/21,MIA,5.5,180,180
2021-22,12/13/21,SAC,4.5,155,155
2021-22,12/13/21,MIL,-1.5,-115,-115
2021-22,12/13/21,HOU,9.5,350,350
2021-22,12/13/21,PHI,-3.5,-175,-175
2021-22,12/13/21,CHO,2.5,115,115
2021-22,12/13/21,WAS,3.5,135,135
2021-22,12/13/21,PHX,-2.5,-140,-140
2021-22,12/14/21,GSW,-5.5,-250,-250
2021-22,12/14/21,TOR,8.5,145,145
2021-22,12/14/21,PHX,-1.5,-120,-120
2021-22,12/15/21,MIA,6.5,240,240
2021-22,12/15/21,ATL,-8.5,-375,-375
2021-22,12/15/21,HOU,9.5,310,310
2021-22,12/15/21,LAL,-1.5,-125,-125
2021-22,12/15/21,ORL,-4.5,-175,-175
2021-22,12/15/21,IND,-2.5,-145,-145
2021-22,12/15/21,CHO,3.5,135,135
2021-22,12/15/21,MIN,4.5,155,155
2021-22,12/15/21,LAC,9.5,290,290
2021-22,12/15/21,MEM,-2.5,-140,-140
2021-22,12/15/21,WAS,-2.5,-135,-135
2021-22,12/16/21,DET,10.5,400,400
2021-22,12/16/21,PHI,-1.5,-120,-120
2021-22,12/16/21,NYK,-4.5,-200,-200
2021-22,12/16/21,WAS,9.5,400,400
2021-22,12/17/21,MIA,-7.5,-350,-350
2021-22,12/17/21,GSW,-3.5,-160,-160
2021-22,12/17/21,DEN,2.5,115,115
2021-22,12/17/21,MIL,-1.5,-140,-140
2021-22,12/17/21,SAS,11.5,475,475
2021-22,12/17/21,LAL,1.5,-110,-110
2021-22,12/17/21,CHO,2.5,100,100
2021-22,12/17/21,MEM,-6.5,-275,-275
2021-22,12/18/21,HOU,1.5,100,100
2021-22,12/18/21,NYK,4.5,155,155
2021-22,12/18/21,GSW,8.5,300,300
2021-22,12/18/21,ORL,6.5,225,225
2021-22,12/18/21,LAC,-5.5,-225,-225
2021-22,12/18/21,WAS,9.5,340,340
2021-22,12/18/21,CLE,-3.5,-160,-160
2021-22,12/19/21,MIA,-7.5,-350,-350
2021-22,12/19/21,SAS,-4.5,-190,-190
2021-22,12/19/21,POR,5.5,180,180
2021-22,12/19/21,LAL,6.5,220,220
2021-22,12/19/21,DAL,2.5,115,115
2021-22,12/19/21,CHO,7.5,260,260
2021-22,12/20/21,PHI,2.5,120,120
2021-22,12/20/21,OKC,9.5,350,350
2021-22,12/20/21,HOU,7.5,240,240
2021-22,12/20/21,CHO,12.5,550,550
2021-22,12/20/21,SAC,13.5,625,625
2021-22,12/20/21,SAS,6.5,220,220
2021-22,12/21/21,IND,-1.5,-115,-115
2021-22,12/21/21,DET,7.5,260,260
2021-22,12/21/21,POR,2.5,115,115
2021-22,12/21/21,MIN,-1.5,105,105
2021-22,12/21/21,PHX,-6.5,-300,-300
2021-22,12/22/21,ORL,6.5,225,225
2021-22,12/22/21,CLE,6.5,190,190
2021-22,12/22/21,DEN,-6.5,-275,-275
2021-22,12/22/21,HOU,9.5,400,400
2021-22,12/22/21,LAC,-4.5,400,400
2021-22,12/23/21,ATL,11,468,468
2021-22,12/23/21,ORL,-5,-192,-192
2021-22,12/23/21,HOU,6.5,213,213
2021-22,12/23/21,DET,12,583,583
2021-22,12/23/21,WAS,2.5,123,123
2021-22,12/23/21,MIL,-3,-149,-149
2021-22,12/23/21,OKC,15,870,870
2021-22,12/23/21,CHO,3,130,130
2021-22,12/23/21,MIN,14.5,768,768
2021-22,12/23/21,MEM,5.5,189,189
2021-22,12/23/21,SAS,1.5,102,102
2021-22,12/23/21,HOU,9.5,290,290
2021-22,12/25/21,ATL,6.5,214,214
2021-22,12/25/21,BOS,5,168,168
2021-22,12/25/21,GSW,6,200,200
2021-22,12/25/21,BRK,-1,-115,-115
2021-22,12/25/21,DAL,12.5,567,567
2021-22,12/26/21,ORL,10.5,400,400
2021-22,12/26/21,MEM,-3.5,-140,-140
2021-22,12/26/21,TOR,6.5,350,350
2021-22,12/26/21,PHI,-3.5,-160,-160
2021-22,12/26/21,ORL,-1.5,-120,-120
2021-22,12/26/21,DET,9.5,360,360
2021-22,12/26/21,IND,4.5,155,155
2021-22,12/26/21,DEN,-3.5,-160,-160
2021-22,12/27/21,HOU,7.5,260,260
2021-22,12/27/21,CHI,-3.5,-160,-160
2021-22,12/27/21,BOS,-4.5,-200,-200
2021-22,12/27/21,UTA,-7.5,-300,-300
2021-22,12/27/21,MEM,7.5,260,260
2021-22,12/27/21,DAL,2.5,125,125
2021-22,12/27/21,BRK,-3.5,-160,-160
2021-22,12/28/21,MIL,-14.5,-1100,-1100
2021-22,12/28/21,WAS,7.5,230,230
2021-22,12/28/21,PHI,-5.5,-225,-225
2021-22,12/28/21,CLE,-4.5,-175,-175
2021-22,12/28/21,NYK,-5.5,-225,-225
2021-22,12/28/21,LAL,-5.5,-225,-225
2021-22,12/28/21,DEN,8.5,310,310
2021-22,12/28/21,OKC,4.5,145,145
2021-22,12/29/21,NYK,-8.5,-375,-375
2021-22,12/29/21,CHO,3.5,135,135
2021-22,12/29/21,LAC,5.5,180,180
2021-22,12/29/21,ATL,8.5,275,275
2021-22,12/29/21,LAL,5.5,180,180
2021-22,12/29/21,OKC,15.5,875,875
2021-22,12/29/21,UTA,-7.5,-350,-350
2021-22,12/29/21,DAL,1.5,-110,-110
2021-22,12/30/21,PHI,5.5,180,180
2021-22,12/30/21,CLE,3.5,135,135
2021-22,12/30/21,MIL,-14.5,-1100,-1100
2021-22,12/31/21,PHX,-3.5,-160,-160
2021-22,12/31/21,CHI,-3.5,-165,-165
2021-22,12/31/21,DAL,-1.5,-125,-125
2021-22,12/31/21,MIA,-5.5,-225,-225
2021-22,12/31/21,ATL,1.5,100,100
2021-22,12/31/21,LAC,6.5,220,220
2021-22,12/31/21,NYK,-2.5,-140,-140
2021-22,12/31/21,SAS,5.5,180,180
2021-22,12/31/21,MIN,12.5,525,525
2021-22,12/31/21,POR,5.5,180,180
2021-22,1/1/22,ORL,12.5,550,550
2021-22,1/1/22,SAS,-6.5,-275,-275
2021-22,1/1/22,CHI,-2.5,-145,-145
2021-22,1/1/22,LAC,14.5,675,675
2021-22,1/1/22,DEN,-8.5,-375,-375
2021-22,1/1/22,GSW,5.5,180,180
2021-22,1/2/22,NYK,8.5,300,300
2021-22,1/2/22,MIA,-3.5,-160,-160
2021-22,1/2/22,ORL,10.5,400,400
2021-22,1/2/22,IND,4.5,155,155
2021-22,1/2/22,DAL,-10.5,-550,-550
2021-22,1/2/22,PHX,-1.5,-120,-120
2021-22,1/2/22,MIN,7.5,240,240
2021-22,1/3/22,HOU,12.5,650,650
2021-22,1/3/22,CHO,1.5,105,105
2021-22,1/3/22,MEM,6.5,220,220
2021-22,1/3/22,ORL,13.5,650,650
2021-22,1/3/22,DET,17.5,1000,1000
2021-22,1/3/22,UTA,-8.5,-375,-375
2021-22,1/3/22,DEN,2.5,115,115
2021-22,1/3/22,MIA,10.5,400,400
2021-22,1/3/22,ATL,-4.5,-190,-190
2021-22,1/3/22,MIN,3.5,135,135
2021-22,1/4/22,MEM,3.5,135,135
2021-22,1/4/22,SAS,6.5,220,220
2021-22,1/4/22,IND,3.5,135,135
2021-22,1/4/22,PHX,-6.5,-275,-275
2021-22,1/4/22,SAC,6.5,220,220
2021-22,1/5/22,HOU,7.5,249,249
2021-22,1/5/22,PHI,-9.5,-442,-442
2021-22,1/5/22,DET,10.5,431,431
2021-22,1/5/22,SAS,7.5,259,259
2021-22,1/5/22,GSW,-5,-195,-195
2021-22,1/5/22,BRK,-8.5,-386,-386
2021-22,1/5/22,OKC,9,326,326
2021-22,1/5/22,TOR,3.5,142,142
2021-22,1/5/22,ATL,-2,-130,-130
2021-22,1/5/22,UTA,-2.5,-145,-145
2021-22,1/5/22,MIA,-2,-127,-127
2021-22,1/6/22,BOS,-2,-131,-131
2021-22,1/6/22,GSW,1,-105,-105
2021-22,1/6/22,DET,12.5,602,602
2021-22,1/6/22,LAC,10.5,439,439
2021-22,1/7/22,SAS,8.5,285,285
2021-22,1/7/22,MIL,4.5,159,159
2021-22,1/7/22,UTA,12,544,544
2021-22,1/7/22,WAS,5.5,193,193
2021-22,1/7/22,DAL,-3,-147,-147
2021-22,1/7/22,MIN,-5,-205,-205
2021-22,1/7/22,SAC,8,271,271
2021-22,1/7/22,CLE,-5.5,-225,-225
2021-22,1/7/22,ATL,2.5,119,119
2021-22,1/8/22,MEM,-2.5,-134,-134
2021-22,1/8/22,ORL,1,104,104
2021-22,1/8/22,MIL,1.5,101,101
2021-22,1/8/22,UTA,-4.5,-188,-188
2021-22,1/8/22,NYK,7.5,244,244
2021-22,1/8/22,MIA,9,320,320
2021-22,1/9/22,SAS,11,439,439
2021-22,1/9/22,ATL,-5,-198,-198
2021-22,1/9/22,ORL,8.5,289,289
2021-22,1/9/22,WAS,-7.5,-297,-297
2021-22,1/9/22,MIN,-7,-278,-278
2021-22,1/9/22,DEN,-7,-293,-293
2021-22,1/9/22,CHI,-3.5,-158,-158
2021-22,1/9/22,CLE,9.5,353,353
2021-22,1/9/22,SAC,-1.5,-121,-121
2021-22,1/9/22,MEM,3,132,132
2021-22,1/10/22,UTA,-11.5,-708,-708
2021-22,1/10/22,MIL,-2,-133,-133
2021-22,1/10/22,IND,9,318,318
2021-22,1/10/22,SAS,6.5,209,209
2021-22,1/10/22,PHI,-10,-498,-498
2021-22,1/10/22,BRK,-8.5,-354,-354
2021-22,1/10/22,CLE,-5.5,-213,-213
2021-22,1/11/22,OKC,9.5,372,372
2021-22,1/11/22,PHX,-4,-182,-182
2021-22,1/11/22,DET,14,747,747
2021-22,1/11/22,GSW,-2.5,-136,-136
2021-22,1/11/22,MIN,-3.5,-160,-160
2021-22,1/11/22,DEN,-3,-152,-152
2021-22,1/12/22,CHO,5,173,173
2021-22,1/12/22,BOS,-2.5,-113,-113
2021-22,1/12/22,ORL,6,197,197
2021-22,1/12/22,DAL,-2.5,-133,-133
2021-22,1/12/22,MIA,3,131,131
2021-22,1/12/22,HOU,7,231,231
2021-22,1/12/22,CLE,5,172,172
2021-22,1/12/22,BRK,1.5,104,104
2021-22,1/12/22,LAL,-4,-171,-171
2021-22,1/13/22,GSW,1,-102,-102
2021-22,1/13/22,MIN,4,145,145
2021-22,1/13/22,LAC,3.5,140,140
2021-22,1/13/22,OKC,5.5,193,193
2021-22,1/13/22,POR,11,441,441
2021-22,1/14/22,BOS,3.5,143,143
2021-22,1/14/22,ORL,11,470,470
2021-22,1/14/22,TOR,-10,-420,-420
2021-22,1/14/22,PHX,-5.5,-215,-215
2021-22,1/14/22,GSW,3.5,142,142
2021-22,1/14/22,ATL,4.5,160,160
2021-22,1/14/22,CLE,-3.5,-160,-160
2021-22,1/14/22,HOU,5,174,174
2021-22,1/14/22,DAL,2,114,114
2021-22,1/15/22,TOR,7,248,248
2021-22,1/15/22,POR,7.5,254,254
2021-22,1/15/22,ORL,5.5,211,211
2021-22,1/15/22,NYK,2,117,117
2021-22,1/15/22,CLE,-5,-200,-200
2021-22,1/15/22,PHI,2.5,120,120
2021-22,1/15/22,LAC,1,-100,-100
2021-22,1/15/22,CHI,6.5,208,208
2021-22,1/15/22,LAL,3.5,145,145
2021-22,1/15/22,ORL,11,486,486
2021-22,1/16/22,PHX,-12,-800,-800
2021-22,1/16/22,HOU,5.5,190,190
2021-22,1/16/22,GSW,5.5,185,185
2021-22,1/16/22,UTA,-4.5,-190,-190
2021-22,1/17/22,ORL,6.5,224,224
2021-22,1/17/22,CHO,1.5,107,107
2021-22,1/17/22,PHI,-4.5,-186,-186
2021-22,1/17/22,BRK,3.5,142,142
2021-22,1/17/22,CHI,7,246,246
2021-22,1/17/22,IND,2,110,110
2021-22,1/17/22,MIL,-5.5,-197,-197
2021-22,1/17/22,POR,-2,-131,-131
2021-22,1/17/22,TOR,3,130,130
2021-22,1/17/22,OKC,11.5,510,510
2021-22,1/17/22,PHX,-3.5,-167,-167
2021-22,1/17/22,UTA,-4.5,-190,-190
2021-22,1/18/22,MIN,-3,-150,-150
2021-22,1/18/22,DET,15.5,939,939
2021-22,1/19/22,BRK,1,-103,-103
2021-22,1/19/22,ORL,11.5,541,541
2021-22,1/19/22,MIN,1.5,106,106
2021-22,1/19/22,POR,9.5,354,354
2021-22,1/19/22,CHO,3.5,140,140
2021-22,1/19/22,MEM,6.5,216,216
2021-22,1/19/22,CLE,-3,-148,-148
2021-22,1/19/22,TOR,3.5,145,145
2021-22,1/19/22,OKC,7,234,234
2021-22,1/19/22,HOU,13.5,677,677
2021-22,1/19/22,DET,7.5,249,249
2021-22,1/19/22,LAC,8.5,293,293
2021-22,1/19/22,IND,5,171,171
2021-22,1/20/22,ORL,4,152,152
2021-22,1/20/22,PHX,-2.5,-142,-142
2021-22,1/20/22,IND,13.5,610,610
2021-22,1/21/22,OKC,9,334,334
2021-22,1/21/22,LAC,8.5,301,301
2021-22,1/21/22,LAL,-5,-210,-210
2021-22,1/21/22,MIA,1.5,106,106
2021-22,1/21/22,POR,8,269,269
2021-22,1/21/22,CHI,9.5,338,338
2021-22,1/21/22,TOR,1.5,101,101
2021-22,1/21/22,BRK,-1.5,-122,-122
2021-22,1/21/22,MEM,3.5,141,141
2021-22,1/21/22,DET,13.5,681,681
2021-22,1/21/22,HOU,10,424,424
2021-22,1/22/22,SAC,6.5,225,225
2021-22,1/22/22,OKC,12,569,569
2021-22,1/22/22,IND,11.5,531,531
2021-22,1/23/22,LAC,4,148,148
